run,type,module,name,attrname,attrvalue,value
General-8-20260518-02:18:37-2774,config,,,**.loRaGW[*].packetForwarder.lowQueueLength.vector-recording,true,
General-8-20260518-02:18:37-2774,config,,,**.networkServer.app[0].delaySignal.vector-recording,true,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[*].app[0].packetsSent:scalar,true,
General-8-20260518-02:18:37-2774,config,,,**.networkServer.app[0].totalReceivedPackets:scalar,true,
General-8-20260518-02:18:37-2774,config,,,**.loRaGW[*].**.packetDropRate:scalar,true,
General-6-20260518-02:10:41-2744,runattr,,,configname,General,
General-6-20260518-02:10:41-2744,runattr,,,datetime,20260518-02:10:41,
General-6-20260518-02:10:41-2744,runattr,,,datetimef,20260518-021041,
General-6-20260518-02:10:41-2744,runattr,,,experiment,General,
General-6-20260518-02:10:41-2744,runattr,,,inifile,n100-gw1.ini,
General-6-20260518-02:10:41-2744,runattr,,,iterationvars,"$0=""avg""",
General-6-20260518-02:10:41-2744,runattr,,,iterationvarsd,avg,
General-6-20260518-02:10:41-2744,runattr,,,iterationvarsf,avg-,
General-6-20260518-02:10:41-2744,runattr,,,measurement,"$0=""avg""",
General-6-20260518-02:10:41-2744,runattr,,,network,flora.simulations.LoRaNetworkTest,
General-6-20260518-02:10:41-2744,runattr,,,processid,2744,
General-6-20260518-02:10:41-2744,runattr,,,repetition,6,
General-6-20260518-02:10:41-2744,runattr,,,replication,#6,
General-6-20260518-02:10:41-2744,runattr,,,resultdir,results,
General-6-20260518-02:10:41-2744,runattr,,,runnumber,6,
General-6-20260518-02:10:41-2744,runattr,,,seedset,6,
General-6-20260518-02:10:41-2744,config,,,image-path,../../../inet4.4/images,
General-6-20260518-02:10:41-2744,config,,,network,flora.simulations.LoRaNetworkTest,
General-6-20260518-02:10:41-2744,config,,,output-vector-file,../results/n100-gw1-s6.ini.vec,
General-6-20260518-02:10:41-2744,config,,,**.maxTransmissionDuration,4s,
General-6-20260518-02:10:41-2744,config,,,**.energyDetection,-110dBm,
General-6-20260518-02:10:41-2744,config,,,**.vector-recording,true,
General-6-20260518-02:10:41-2744,config,,,rng-class,cMersenneTwister,
General-6-20260518-02:10:41-2744,config,,,**.loRaGW[*].numUdpApps,1,
General-6-20260518-02:10:41-2744,config,,,**.loRaGW[0].packetForwarder.localPort,2000,
General-6-20260518-02:10:41-2744,config,,,**.loRaGW[0].packetForwarder.destPort,1000,
General-6-20260518-02:10:41-2744,config,,,**.loRaGW[0].packetForwarder.destAddresses,"""networkServer""",
General-6-20260518-02:10:41-2744,config,,,**.loRaGW[0].packetForwarder.indexNumber,0,
General-6-20260518-02:10:41-2744,config,,,**.networkServer.numApps,1,
General-6-20260518-02:10:41-2744,config,,,**.networkServer.**.evaluateADRinServer,true,
General-6-20260518-02:10:41-2744,config,,,**.networkServer.app[0].typename,NetworkServerApp,
General-6-20260518-02:10:41-2744,config,,,**.networkServer.app[0].destAddresses,"""loRaGW[0]""",
General-6-20260518-02:10:41-2744,config,,,**.networkServer.app[0].destPort,2000,
General-6-20260518-02:10:41-2744,config,,,**.networkServer.app[0].localPort,1000,
General-6-20260518-02:10:41-2744,config,,,**.networkServer.app[0].adrMethod,"""avg""",
General-6-20260518-02:10:41-2744,config,,,**.numberOfPacketsToSend,0,
General-6-20260518-02:10:41-2744,config,,,sim-time-limit,3d,
General-6-20260518-02:10:41-2744,config,,,warmup-period,2h,
General-6-20260518-02:10:41-2744,config,,,simtime-resolution,-11,
General-6-20260518-02:10:41-2744,config,,,repeat,20,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[0].app[0].timeToFirstPacket,12h 50ms,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[0].app[0].timeToNextPacket,1h,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[1].app[0].timeToFirstPacket,"uniform(4h, 5h)",
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[1].app[0].timeToNextPacket,1h,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[2].app[0].timeToFirstPacket,12h,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[3].app[0].timeToFirstPacket,12h 100ms,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[4].app[0].timeToFirstPacket,12h 200ms,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[5].app[0].timeToFirstPacket,12h 300ms,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[{2..5}].app[0].timeToNextPacket,24h,
General-6-20260518-02:10:41-2744,config,,,**.alohaChannelModel,false,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[*].**.evaluateADRinNode,true,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[*].**initialLoRaCR,4,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[*].numApps,1,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[*].app[0].typename,SimpleLoRaApp,
General-6-20260518-02:10:41-2744,config,,,**.LoRaGWNic.radio.iAmGateway,true,
General-6-20260518-02:10:41-2744,config,,,**.loRaGW[*].**.initFromDisplayString,false,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.typename,LoRaEnergyConsumer,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[*].**.energySourceModule,"""^.IdealEpEnergyStorage""",
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""../energyConsumptionParameters.xml"")",
General-6-20260518-02:10:41-2744,config,,,**.sigma,3.57,
General-6-20260518-02:10:41-2744,config,,,**.constraintAreaMinX,0m,
General-6-20260518-02:10:41-2744,config,,,**.constraintAreaMinY,0m,
General-6-20260518-02:10:41-2744,config,,,**.constraintAreaMinZ,0m,
General-6-20260518-02:10:41-2744,config,,,**.constraintAreaMaxZ,0m,
General-6-20260518-02:10:41-2744,config,,,LoRaNetworkTest.**.radio.separateTransmissionParts,false,
General-6-20260518-02:10:41-2744,config,,,LoRaNetworkTest.**.radio.separateReceptionParts,false,
General-6-20260518-02:10:41-2744,config,,,**.ipv4Delayer.config,"xmldoc(""../cloudDelays.xml"")",
General-6-20260518-02:10:41-2744,config,,,**.radio.radioMediumModule,"""LoRaMedium""",
General-6-20260518-02:10:41-2744,config,,,**.LoRaMedium.pathLossType,"""LoRaLogNormalShadowing""",
General-6-20260518-02:10:41-2744,config,,,**.minInterferenceTime,0s,
General-6-20260518-02:10:41-2744,config,,,**.displayAddresses,false,
General-6-20260518-02:10:41-2744,config,,,**.numberOfNodes,6,
General-6-20260518-02:10:41-2744,config,,,**.numberOfGateways,1,
General-6-20260518-02:10:41-2744,config,,,**.constraintAreaMaxX,2376.0m,
General-6-20260518-02:10:41-2744,config,,,**.constraintAreaMaxY,1090.0m,
General-6-20260518-02:10:41-2744,config,,,**.loRaGW[0].**.initialX,544.00m,
General-6-20260518-02:10:41-2744,config,,,**.loRaGW[0].**.initialY,544.00m,
General-6-20260518-02:10:41-2744,config,,,output-scalar-file,../results/n100-gw1-s6.ini.sca,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[0..1].app[0].sendInterval,1h,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[0].**.initialX,510.63m,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[0].**.initialY,500.08m,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[1].**.initialX,470.29m,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[1].**.initialY,520.24m,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[2].**.initialX,500.60m,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[2].**.initialY,590.25m,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[3].**.initialX,535.86m,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[3].**.initialY,590.63m,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[2..3].app[0].sendInterval,exponential(8760h),
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[4..5].app[0].sendInterval,exponential(4h),
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[4].**.initialX,650.85m,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[4].**.initialY,510.11m,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[5].**.initialX,680.27m,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[5].**.initialY,520.84m,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[0].**initialLoRaSF,8,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[0].**initialLoRaTP,8dBm,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[1].**initialLoRaSF,9,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[1].**initialLoRaTP,8dBm,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[2].**initialLoRaSF,7,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[2].**initialLoRaTP,8dBm,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[3].**initialLoRaSF,7,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[3].**initialLoRaTP,2dBm,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[4].**initialLoRaSF,8,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[4].**initialLoRaTP,8dBm,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[5].**initialLoRaSF,7,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[5].**initialLoRaTP,2dBm,
General-6-20260518-02:10:41-2744,config,,,**.vector-recording,false,
General-6-20260518-02:10:41-2744,config,,,**.loRaGW[*].packetForwarder.highQueueLength.vector-recording,true,
General-6-20260518-02:10:41-2744,config,,,**.loRaGW[*].packetForwarder.lowQueueLength.vector-recording,true,
General-6-20260518-02:10:41-2744,config,,,**.networkServer.app[0].delaySignal.vector-recording,true,
General-6-20260518-02:10:41-2744,config,,,**.loRaNodes[*].app[0].packetsSent:scalar,true,
General-6-20260518-02:10:41-2744,config,,,**.networkServer.app[0].totalReceivedPackets:scalar,true,
General-6-20260518-02:10:41-2744,config,,,**.loRaGW[*].**.packetDropRate:scalar,true,
General-4-20260518-02:02:57-2731,runattr,,,configname,General,
General-4-20260518-02:02:57-2731,runattr,,,datetime,20260518-02:02:57,
General-4-20260518-02:02:57-2731,runattr,,,datetimef,20260518-020257,
General-4-20260518-02:02:57-2731,runattr,,,experiment,General,
General-4-20260518-02:02:57-2731,runattr,,,inifile,n100-gw1.ini,
General-4-20260518-02:02:57-2731,runattr,,,iterationvars,"$0=""avg""",
General-4-20260518-02:02:57-2731,runattr,,,iterationvarsd,avg,
General-4-20260518-02:02:57-2731,runattr,,,iterationvarsf,avg-,
General-4-20260518-02:02:57-2731,runattr,,,measurement,"$0=""avg""",
General-4-20260518-02:02:57-2731,runattr,,,network,flora.simulations.LoRaNetworkTest,
General-4-20260518-02:02:57-2731,runattr,,,processid,2731,
General-4-20260518-02:02:57-2731,runattr,,,repetition,4,
General-4-20260518-02:02:57-2731,runattr,,,replication,#4,
General-4-20260518-02:02:57-2731,runattr,,,resultdir,results,
General-4-20260518-02:02:57-2731,runattr,,,runnumber,4,
General-4-20260518-02:02:57-2731,runattr,,,seedset,4,
General-4-20260518-02:02:57-2731,config,,,image-path,../../../inet4.4/images,
General-4-20260518-02:02:57-2731,config,,,network,flora.simulations.LoRaNetworkTest,
General-4-20260518-02:02:57-2731,config,,,output-vector-file,../results/n100-gw1-s4.ini.vec,
General-4-20260518-02:02:57-2731,config,,,**.maxTransmissionDuration,4s,
General-4-20260518-02:02:57-2731,config,,,**.energyDetection,-110dBm,
General-4-20260518-02:02:57-2731,config,,,**.vector-recording,true,
General-4-20260518-02:02:57-2731,config,,,rng-class,cMersenneTwister,
General-4-20260518-02:02:57-2731,config,,,**.loRaGW[*].numUdpApps,1,
General-4-20260518-02:02:57-2731,config,,,**.loRaGW[0].packetForwarder.localPort,2000,
General-4-20260518-02:02:57-2731,config,,,**.loRaGW[0].packetForwarder.destPort,1000,
General-4-20260518-02:02:57-2731,config,,,**.loRaGW[0].packetForwarder.destAddresses,"""networkServer""",
General-4-20260518-02:02:57-2731,config,,,**.loRaGW[0].packetForwarder.indexNumber,0,
General-4-20260518-02:02:57-2731,config,,,**.networkServer.numApps,1,
General-4-20260518-02:02:57-2731,config,,,**.networkServer.**.evaluateADRinServer,true,
General-4-20260518-02:02:57-2731,config,,,**.networkServer.app[0].typename,NetworkServerApp,
General-4-20260518-02:02:57-2731,config,,,**.networkServer.app[0].destAddresses,"""loRaGW[0]""",
General-4-20260518-02:02:57-2731,config,,,**.networkServer.app[0].destPort,2000,
General-4-20260518-02:02:57-2731,config,,,**.networkServer.app[0].localPort,1000,
General-4-20260518-02:02:57-2731,config,,,**.networkServer.app[0].adrMethod,"""avg""",
General-4-20260518-02:02:57-2731,config,,,**.numberOfPacketsToSend,0,
General-4-20260518-02:02:57-2731,config,,,sim-time-limit,3d,
General-4-20260518-02:02:57-2731,config,,,warmup-period,2h,
General-4-20260518-02:02:57-2731,config,,,simtime-resolution,-11,
General-4-20260518-02:02:57-2731,config,,,repeat,20,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[0].app[0].timeToFirstPacket,12h 50ms,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[0].app[0].timeToNextPacket,1h,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[1].app[0].timeToFirstPacket,"uniform(4h, 5h)",
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[1].app[0].timeToNextPacket,1h,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[2].app[0].timeToFirstPacket,12h,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[3].app[0].timeToFirstPacket,12h 100ms,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[4].app[0].timeToFirstPacket,12h 200ms,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[5].app[0].timeToFirstPacket,12h 300ms,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[{2..5}].app[0].timeToNextPacket,24h,
General-4-20260518-02:02:57-2731,config,,,**.alohaChannelModel,false,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[*].**.evaluateADRinNode,true,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[*].**initialLoRaCR,4,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[*].numApps,1,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[*].app[0].typename,SimpleLoRaApp,
General-4-20260518-02:02:57-2731,config,,,**.LoRaGWNic.radio.iAmGateway,true,
General-4-20260518-02:02:57-2731,config,,,**.loRaGW[*].**.initFromDisplayString,false,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.typename,LoRaEnergyConsumer,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[*].**.energySourceModule,"""^.IdealEpEnergyStorage""",
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""../energyConsumptionParameters.xml"")",
General-4-20260518-02:02:57-2731,config,,,**.sigma,3.57,
General-4-20260518-02:02:57-2731,config,,,**.constraintAreaMinX,0m,
General-4-20260518-02:02:57-2731,config,,,**.constraintAreaMinY,0m,
General-4-20260518-02:02:57-2731,config,,,**.constraintAreaMinZ,0m,
General-4-20260518-02:02:57-2731,config,,,**.constraintAreaMaxZ,0m,
General-4-20260518-02:02:57-2731,config,,,LoRaNetworkTest.**.radio.separateTransmissionParts,false,
General-4-20260518-02:02:57-2731,config,,,LoRaNetworkTest.**.radio.separateReceptionParts,false,
General-4-20260518-02:02:57-2731,config,,,**.ipv4Delayer.config,"xmldoc(""../cloudDelays.xml"")",
General-4-20260518-02:02:57-2731,config,,,**.radio.radioMediumModule,"""LoRaMedium""",
General-4-20260518-02:02:57-2731,config,,,**.LoRaMedium.pathLossType,"""LoRaLogNormalShadowing""",
General-4-20260518-02:02:57-2731,config,,,**.minInterferenceTime,0s,
General-4-20260518-02:02:57-2731,config,,,**.displayAddresses,false,
General-4-20260518-02:02:57-2731,config,,,**.numberOfNodes,6,
General-4-20260518-02:02:57-2731,config,,,**.numberOfGateways,1,
General-4-20260518-02:02:57-2731,config,,,**.constraintAreaMaxX,2376.0m,
General-4-20260518-02:02:57-2731,config,,,**.constraintAreaMaxY,1090.0m,
General-4-20260518-02:02:57-2731,config,,,**.loRaGW[0].**.initialX,544.00m,
General-4-20260518-02:02:57-2731,config,,,**.loRaGW[0].**.initialY,544.00m,
General-4-20260518-02:02:57-2731,config,,,output-scalar-file,../results/n100-gw1-s4.ini.sca,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[0..1].app[0].sendInterval,1h,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[0].**.initialX,510.63m,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[0].**.initialY,500.08m,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[1].**.initialX,470.29m,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[1].**.initialY,520.24m,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[2].**.initialX,500.60m,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[2].**.initialY,590.25m,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[3].**.initialX,535.86m,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[3].**.initialY,590.63m,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[2..3].app[0].sendInterval,exponential(8760h),
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[4..5].app[0].sendInterval,exponential(4h),
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[4].**.initialX,650.85m,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[4].**.initialY,510.11m,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[5].**.initialX,680.27m,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[5].**.initialY,520.84m,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[0].**initialLoRaSF,8,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[0].**initialLoRaTP,8dBm,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[1].**initialLoRaSF,9,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[1].**initialLoRaTP,8dBm,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[2].**initialLoRaSF,7,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[2].**initialLoRaTP,8dBm,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[3].**initialLoRaSF,7,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[3].**initialLoRaTP,2dBm,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[4].**initialLoRaSF,8,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[4].**initialLoRaTP,8dBm,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[5].**initialLoRaSF,7,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[5].**initialLoRaTP,2dBm,
General-4-20260518-02:02:57-2731,config,,,**.vector-recording,false,
General-4-20260518-02:02:57-2731,config,,,**.loRaGW[*].packetForwarder.highQueueLength.vector-recording,true,
General-4-20260518-02:02:57-2731,config,,,**.loRaGW[*].packetForwarder.lowQueueLength.vector-recording,true,
General-4-20260518-02:02:57-2731,config,,,**.networkServer.app[0].delaySignal.vector-recording,true,
General-4-20260518-02:02:57-2731,config,,,**.loRaNodes[*].app[0].packetsSent:scalar,true,
General-4-20260518-02:02:57-2731,config,,,**.networkServer.app[0].totalReceivedPackets:scalar,true,
General-4-20260518-02:02:57-2731,config,,,**.loRaGW[*].**.packetDropRate:scalar,true,
General-12-20260518-02:34:11-2806,runattr,,,configname,General,
General-12-20260518-02:34:11-2806,runattr,,,datetime,20260518-02:34:11,
General-12-20260518-02:34:11-2806,runattr,,,datetimef,20260518-023411,
General-12-20260518-02:34:11-2806,runattr,,,experiment,General,
General-12-20260518-02:34:11-2806,runattr,,,inifile,n100-gw1.ini,
General-12-20260518-02:34:11-2806,runattr,,,iterationvars,"$0=""avg""",
General-12-20260518-02:34:11-2806,runattr,,,iterationvarsd,avg,
General-12-20260518-02:34:11-2806,runattr,,,iterationvarsf,avg-,
General-12-20260518-02:34:11-2806,runattr,,,measurement,"$0=""avg""",
General-12-20260518-02:34:11-2806,runattr,,,network,flora.simulations.LoRaNetworkTest,
General-12-20260518-02:34:11-2806,runattr,,,processid,2806,
General-12-20260518-02:34:11-2806,runattr,,,repetition,12,
General-12-20260518-02:34:11-2806,runattr,,,replication,#12,
General-12-20260518-02:34:11-2806,runattr,,,resultdir,results,
General-12-20260518-02:34:11-2806,runattr,,,runnumber,12,
General-12-20260518-02:34:11-2806,runattr,,,seedset,12,
General-12-20260518-02:34:11-2806,config,,,image-path,../../../inet4.4/images,
General-12-20260518-02:34:11-2806,config,,,network,flora.simulations.LoRaNetworkTest,
General-12-20260518-02:34:11-2806,config,,,output-vector-file,../results/n100-gw1-s12.ini.vec,
General-12-20260518-02:34:11-2806,config,,,**.maxTransmissionDuration,4s,
General-12-20260518-02:34:11-2806,config,,,**.energyDetection,-110dBm,
General-12-20260518-02:34:11-2806,config,,,**.vector-recording,true,
General-12-20260518-02:34:11-2806,config,,,rng-class,cMersenneTwister,
General-12-20260518-02:34:11-2806,config,,,**.loRaGW[*].numUdpApps,1,
General-12-20260518-02:34:11-2806,config,,,**.loRaGW[0].packetForwarder.localPort,2000,
General-12-20260518-02:34:11-2806,config,,,**.loRaGW[0].packetForwarder.destPort,1000,
General-12-20260518-02:34:11-2806,config,,,**.loRaGW[0].packetForwarder.destAddresses,"""networkServer""",
General-12-20260518-02:34:11-2806,config,,,**.loRaGW[0].packetForwarder.indexNumber,0,
General-12-20260518-02:34:11-2806,config,,,**.networkServer.numApps,1,
General-12-20260518-02:34:11-2806,config,,,**.networkServer.**.evaluateADRinServer,true,
General-12-20260518-02:34:11-2806,config,,,**.networkServer.app[0].typename,NetworkServerApp,
General-12-20260518-02:34:11-2806,config,,,**.networkServer.app[0].destAddresses,"""loRaGW[0]""",
General-12-20260518-02:34:11-2806,config,,,**.networkServer.app[0].destPort,2000,
General-12-20260518-02:34:11-2806,config,,,**.networkServer.app[0].localPort,1000,
General-12-20260518-02:34:11-2806,config,,,**.networkServer.app[0].adrMethod,"""avg""",
General-12-20260518-02:34:11-2806,config,,,**.numberOfPacketsToSend,0,
General-12-20260518-02:34:11-2806,config,,,sim-time-limit,3d,
General-12-20260518-02:34:11-2806,config,,,warmup-period,2h,
General-12-20260518-02:34:11-2806,config,,,simtime-resolution,-11,
General-12-20260518-02:34:11-2806,config,,,repeat,20,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[0].app[0].timeToFirstPacket,12h 50ms,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[0].app[0].timeToNextPacket,1h,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[1].app[0].timeToFirstPacket,"uniform(4h, 5h)",
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[1].app[0].timeToNextPacket,1h,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[2].app[0].timeToFirstPacket,12h,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[3].app[0].timeToFirstPacket,12h 100ms,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[4].app[0].timeToFirstPacket,12h 200ms,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[5].app[0].timeToFirstPacket,12h 300ms,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[{2..5}].app[0].timeToNextPacket,24h,
General-12-20260518-02:34:11-2806,config,,,**.alohaChannelModel,false,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[*].**.evaluateADRinNode,true,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[*].**initialLoRaCR,4,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[*].numApps,1,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[*].app[0].typename,SimpleLoRaApp,
General-12-20260518-02:34:11-2806,config,,,**.LoRaGWNic.radio.iAmGateway,true,
General-12-20260518-02:34:11-2806,config,,,**.loRaGW[*].**.initFromDisplayString,false,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.typename,LoRaEnergyConsumer,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[*].**.energySourceModule,"""^.IdealEpEnergyStorage""",
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""../energyConsumptionParameters.xml"")",
General-12-20260518-02:34:11-2806,config,,,**.sigma,3.57,
General-12-20260518-02:34:11-2806,config,,,**.constraintAreaMinX,0m,
General-12-20260518-02:34:11-2806,config,,,**.constraintAreaMinY,0m,
General-12-20260518-02:34:11-2806,config,,,**.constraintAreaMinZ,0m,
General-12-20260518-02:34:11-2806,config,,,**.constraintAreaMaxZ,0m,
General-12-20260518-02:34:11-2806,config,,,LoRaNetworkTest.**.radio.separateTransmissionParts,false,
General-12-20260518-02:34:11-2806,config,,,LoRaNetworkTest.**.radio.separateReceptionParts,false,
General-12-20260518-02:34:11-2806,config,,,**.ipv4Delayer.config,"xmldoc(""../cloudDelays.xml"")",
General-12-20260518-02:34:11-2806,config,,,**.radio.radioMediumModule,"""LoRaMedium""",
General-12-20260518-02:34:11-2806,config,,,**.LoRaMedium.pathLossType,"""LoRaLogNormalShadowing""",
General-12-20260518-02:34:11-2806,config,,,**.minInterferenceTime,0s,
General-12-20260518-02:34:11-2806,config,,,**.displayAddresses,false,
General-12-20260518-02:34:11-2806,config,,,**.numberOfNodes,6,
General-12-20260518-02:34:11-2806,config,,,**.numberOfGateways,1,
General-12-20260518-02:34:11-2806,config,,,**.constraintAreaMaxX,2376.0m,
General-12-20260518-02:34:11-2806,config,,,**.constraintAreaMaxY,1090.0m,
General-12-20260518-02:34:11-2806,config,,,**.loRaGW[0].**.initialX,544.00m,
General-12-20260518-02:34:11-2806,config,,,**.loRaGW[0].**.initialY,544.00m,
General-12-20260518-02:34:11-2806,config,,,output-scalar-file,../results/n100-gw1-s12.ini.sca,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[0..1].app[0].sendInterval,1h,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[0].**.initialX,510.63m,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[0].**.initialY,500.08m,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[1].**.initialX,470.29m,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[1].**.initialY,520.24m,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[2].**.initialX,500.60m,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[2].**.initialY,590.25m,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[3].**.initialX,535.86m,
General-12-20260518-02:34:11-2806,config,,,**.loRaNodes[3].**.initialY,590.63m,
